163993216	C1C=CC=NC1P(=O)(N(C2=CC=CC=C2)C3=CC=C(C=C3)N(C4=CC=CC=C4)C5=CC=CC=C5)N(C6=CC=CC=C6)C7=CC=C(C=C7)N(C8=CC=CC=C8)C9=CC=CC=C9
156328904	CC1=C2C(=C(C=C1)C3=NC=CS3)OC(=N2)N4CCC5CC(C4)NC5
2960096	COC(=O)C1=CC=C(C=C1)C2C3=C(C(=O)N2CC4=CC5=C(C=C4)OCO5)OC6=C(C3=O)C=C(C=C6)F
163991408	CC1(C2=CC=CC=C2C3=C1C=C4C5=C(C(=CC=C5)N(C6=CC=CC=C6)C7=CC=C(C=C7)C8=CC9=CC=CC=C9C=C8)OC4=C3)C.CC1(C2=CC=CC=C2C3=C1C=C4C5=C(C(=CC=C5)N(C6=CC=C(C=C6)C7=CC=CC=C7)C8=CC=C(C=C8)C9=CC=CC=C9)OC4=C3)C.CC1(C2=C(C=CC(=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C5=CC=C(C=C5)C6=CC=CC=C6)C7=C1C=C8C9=CC=CC=C9SC8=C7)C
155474050	C1=CC=C(C=C1)C2=NC3=C(S2)C4=C(C=CC(=C4)C5=CC=C(C6=CC=CC=C65)C7=C8C=CC=C9C8=C(C=C7)C1=CC=CC=C19)C=C3
156327830	C1=CC=C(C=C1)C2=C(C=C(C=C2)N(C3=CC=CC4=C3OC5=CC=CC=C45)C6=CC=C(C7=CC=CC=C76)C8=CC=CC=C8)C9=CC1=C(C=C9)SC2=CC=CC=C21
104046091	CC1=CC=CC=C1C2=NC(=CS2)CCCCl
163992893	CCN(CC)C=NC1=C(NC=C1C2C(C(C3(N2)CC3OCPO)O)O)C(=O)C
156327827	C1=CC=C(C=C1)C2=CC(=CC(=C2)N(C3=CC=CC4=C3SC5=CC=CC=C45)C6=CC7=CC=CC=C7C8=CC=CC=C86)C9=C1C2=CC=CC=C2OC1=CC=C9
14550	C1=CC=C(C(=C1)N2C(=O)C=CC2=O)Cl
4239065	C1CCCCCC(CCCCC1)NC(=O)CCC(=O)NCCCN2CCOCC2
129226425	C1CCN([C@H](C1)C(F)(F)F)CC[C@@H](CC(=O)O)NC(=O)C2=NN(C(=C2)C3=CC=CC=C3C(F)(F)F)C4CCCC4
156342461	C=C(CCNC(=O)COC1CC(C1)OC(F)(F)F)NC(=O)COC2=CC(=C(C=C2)Cl)F
3343490	CC1=C2C(=C(C=C1)C)SC(=N2)NC(=O)C3=CC=C(O3)C4=C(C=C(C=C4)Cl)Cl
15439	C=CCCCCCCC=C
97169873	C1CCN[C@H](C1)CN2CC3=CC=CC=C3NC2=S
129226278	CC1(COC1)NC(=O)C[C@H](CCN2CCCCC2)NC(=O)C3=NN(C(=C3)C4=C(C=CC=C4OC)OC)C5CCCC5
70766105	CN(CC1=NC(=NO1)C2=CC=CC=N2)C(=O)CCC(=O)C3=CC=CC=C3
156342416	CCN1C(=NN(C1=O)C2=C(C=C3C(=C2)C(=CC(=N3)N(CC)CC)C(C)C)F)CO
155472328	C[C@@]12C[C@H]([C@@H]([C@]1(CC([C@@]3([C@H]2CC=C4[C@H]3C[C@@H](C(=O)C4(C)C)O)C)O)C)C(C)(C(=O)CC(C(C)(C)O)O)O)O
14561	C1=CC=C(C=C1)C2=CC(=C(C=C2)O)[NH3+].[Cl-]
156329861	CC(=O)N(CCN=O)CCO
108813954	COCCNC(=O)NC1=CC=NO1
156339851	CC[C@@]12CCCC[C@@H]1[C@H](CC3=C2C=C(C=C3)O)N(C)C4=CC=C(C=C4)NC(C)C
46080539	CCC(C)N(CC1=C(N(N=C1C)C2=CC=CC=C2)N3CCN(CC3)CC)C(=O)CCC4CCCC4
62336113	CCNCCOCCC(=O)N(C)C
156339848	CC[C@@]12CCCC[C@@H]1[C@H](CC3=C2C=C(C=C3)O)N(C)C4=CC=C(C=C4)N
516794	C(=O)(C(=O)[O-])[O-].O.[Mo+2]
156328877	C=NC1=CC(=CC(=C1OCN2CC3CCC(C2)N3)C4=NC=CS4)OCC(F)(F)F
155472619	CN=C/C(=C\C1=CN(C=N1)C)/C2=CC=CC=C2
115508073	C1=CC=C(C(=C1)CN2C3=C(C(=CC(=C3)F)F)NC2=S)F
156328874	C1CC2CN(CC1CN2)C3=NC4=C(C=CC(=C4O3)C5=NC=CS5)O
61892541	CC1=C(C(=NN1C)C)C(C)NC2=CC=C(C=C2)C(=O)O
156328061	C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C(=C(C=C4C5=CC6=C(C7=CC=CC=C75)C(=C(C8=CC=CC=C86)N)N)N)N
45247427	C1CN(CCC1C2=NC(=NC=C2C3=CC=CC=C3)C4=CN=CC=C4)C(=O)C5CC(=O)C6=CC=CC=C56
156327800	C1=CC=C(C=C1)C2=C(C=CC(=C2)N(C3=CC=C(C=C3)C4=CC5=CC=CC=C5C6=CC=CC=C64)C7=CC=CC8=C7OC9=CC=CC=C89)C1=C2C3=CC=CC=C3SC2=CC=C1
68731548	CC1CCC[N+]1(C2CCNC2)C3=CC=C(C=C3)NC(=O)COC4=CC=CC=C4.C(=O)(C(F)(F)F)O
129232386	C1C/C(=C\CC2=CC(=CC=C2)F)/CNC1
